region	chr	midPos	Nsites
(311,311)(31183659,31183659)(31183659,31183660)	3_Celeg_TT	31183659	2	0.020778
(312,312)(31183660,31183660)(31183660,31183661)	3_Celeg_TT	31183660	2	0.020350
(313,313)(31183661,31183661)(31183661,31183662)	3_Celeg_TT	31183661	2	0.020678
(314,314)(31183662,31183662)(31183662,31183663)	3_Celeg_TT	31183662	2	0.020360
(315,315)(31183663,31183663)(31183663,31183664)	3_Celeg_TT	31183663	2	0.021102
(316,316)(31183664,31183664)(31183664,31183665)	3_Celeg_TT	31183664	2	0.021127
(317,317)(31183665,31183665)(31183665,31183666)	3_Celeg_TT	31183665	2	0.020350
(318,318)(31183666,31183666)(31183666,31183667)	3_Celeg_TT	31183666	2	0.020606
(319,319)(31183667,31183667)(31183667,31183668)	3_Celeg_TT	31183667	2	0.020287
(320,320)(31183668,31183668)(31183668,31183669)	3_Celeg_TT	31183668	2	0.019827
(321,321)(31183669,31183669)(31183669,31183670)	3_Celeg_TT	31183669	2	0.020296
(322,322)(31183670,31183670)(31183670,31183671)	3_Celeg_TT	31183670	2	0.020012
(323,323)(31183671,31183671)(31183671,31183672)	3_Celeg_TT	31183671	2	0.019995
(324,324)(31183672,31183672)(31183672,31183673)	3_Celeg_TT	31183672	2	0.020370
(325,325)(31183673,31183673)(31183673,31183674)	3_Celeg_TT	31183673	2	0.023481
(326,326)(31183674,31183674)(31183674,31183675)	3_Celeg_TT	31183674	2	0.023149
(327,327)(31183675,31183675)(31183675,31183676)	3_Celeg_TT	31183675	2	0.021337
(328,328)(31183676,31183676)(31183676,31183677)	3_Celeg_TT	31183676	2	0.023824
(329,329)(31183677,31183677)(31183677,31183678)	3_Celeg_TT	31183677	2	0.026988
(330,330)(31183678,31183678)(31183678,31183679)	3_Celeg_TT	31183678	2	0.023867
(331,331)(31183679,31183679)(31183679,31183680)	3_Celeg_TT	31183679	2	0.024459
(332,332)(31183680,31183680)(31183680,31183681)	3_Celeg_TT	31183680	2	0.025151
(333,333)(31183681,31183681)(31183681,31183682)	3_Celeg_TT	31183681	2	0.022410
(334,334)(31183682,31183682)(31183682,31183683)	3_Celeg_TT	31183682	2	0.023194
(335,335)(31183683,31183683)(31183683,31183684)	3_Celeg_TT	31183683	2	0.021546
(336,336)(31183684,31183684)(31183684,31183685)	3_Celeg_TT	31183684	2	0.021992
(337,337)(31183685,31183685)(31183685,31183686)	3_Celeg_TT	31183685	2	0.019918
(338,338)(31183686,31183686)(31183686,31183687)	3_Celeg_TT	31183686	2	0.024070
(339,339)(31183687,31183687)(31183687,31183688)	3_Celeg_TT	31183687	2	0.021863
(340,340)(31183688,31183688)(31183688,31183689)	3_Celeg_TT	31183688	2	0.021063
(341,341)(31183689,31183689)(31183689,31183690)	3_Celeg_TT	31183689	2	0.022898
(342,342)(31183690,31183690)(31183690,31183691)	3_Celeg_TT	31183690	2	0.023696
(343,343)(31183691,31183691)(31183691,31183692)	3_Celeg_TT	31183691	2	0.019746
(344,344)(31183692,31183692)(31183692,31183693)	3_Celeg_TT	31183692	2	0.020730
(345,345)(31183693,31183693)(31183693,31183694)	3_Celeg_TT	31183693	2	0.019485
(346,346)(31183694,31183694)(31183694,31183695)	3_Celeg_TT	31183694	2	0.019659
(347,347)(31183695,31183695)(31183695,31183696)	3_Celeg_TT	31183695	2	0.020156
(348,348)(31183696,31183696)(31183696,31183697)	3_Celeg_TT	31183696	2	0.021348
(349,349)(31183697,31183697)(31183697,31183698)	3_Celeg_TT	31183697	2	0.021159
(350,350)(31183698,31183698)(31183698,31183699)	3_Celeg_TT	31183698	2	0.018729
(351,351)(31183699,31183699)(31183699,31183700)	3_Celeg_TT	31183699	2	0.018486
(352,352)(31183700,31183700)(31183700,31183701)	3_Celeg_TT	31183700	2	0.017486
(353,353)(31183701,31183701)(31183701,31183702)	3_Celeg_TT	31183701	2	0.022185
(354,354)(31183702,31183702)(31183702,31183703)	3_Celeg_TT	31183702	2	0.022057
(355,355)(31183703,31183703)(31183703,31183704)	3_Celeg_TT	31183703	2	0.021237
(356,356)(31183704,31183704)(31183704,31183705)	3_Celeg_TT	31183704	2	0.021358
(357,357)(31183705,31183705)(31183705,31183706)	3_Celeg_TT	31183705	2	0.020584
(358,358)(31183706,31183706)(31183706,31183707)	3_Celeg_TT	31183706	2	0.020343
(359,359)(31183707,31183707)(31183707,31183708)	3_Celeg_TT	31183707	2	0.020522
(360,360)(31183708,31183708)(31183708,31183709)	3_Celeg_TT	31183708	2	0.021713
(361,361)(31183709,31183709)(31183709,31183710)	3_Celeg_TT	31183709	2	0.022624
(362,362)(31183710,31183710)(31183710,31183711)	3_Celeg_TT	31183710	2	0.022167
(363,363)(31183711,31183711)(31183711,31183712)	3_Celeg_TT	31183711	2	0.022333
(364,364)(31183712,31183712)(31183712,31183713)	3_Celeg_TT	31183712	2	0.022475
(365,365)(31183713,31183713)(31183713,31183714)	3_Celeg_TT	31183713	2	0.022372
(366,366)(31183714,31183714)(31183714,31183715)	3_Celeg_TT	31183714	2	0.020573
(367,367)(31183715,31183715)(31183715,31183716)	3_Celeg_TT	31183715	2	0.020995
(368,368)(31183716,31183716)(31183716,31183717)	3_Celeg_TT	31183716	2	0.021259
(369,369)(31183717,31183717)(31183717,31183718)	3_Celeg_TT	31183717	2	0.021973
(370,370)(31183718,31183718)(31183718,31183719)	3_Celeg_TT	31183718	2	0.022018
(371,371)(31183719,31183719)(31183719,31183720)	3_Celeg_TT	31183719	2	0.021898
(372,372)(31183720,31183720)(31183720,31183721)	3_Celeg_TT	31183720	2	0.022221
(373,373)(31183721,31183721)(31183721,31183722)	3_Celeg_TT	31183721	2	0.022162
(374,374)(31183722,31183722)(31183722,31183723)	3_Celeg_TT	31183722	2	0.026627
(375,375)(31183723,31183723)(31183723,31183724)	3_Celeg_TT	31183723	2	0.026890
(376,376)(31183724,31183724)(31183724,31183725)	3_Celeg_TT	31183724	2	0.024101
(377,377)(31183725,31183725)(31183725,31183726)	3_Celeg_TT	31183725	2	0.021115
(378,378)(31183726,31183726)(31183726,31183727)	3_Celeg_TT	31183726	2	0.024460
(379,379)(31183727,31183727)(31183727,31183728)	3_Celeg_TT	31183727	2	0.022684
(380,380)(31183728,31183728)(31183728,31183729)	3_Celeg_TT	31183728	2	0.024422
(381,381)(31183729,31183729)(31183729,31183730)	3_Celeg_TT	31183729	2	0.024687
(382,382)(31183730,31183730)(31183730,31183731)	3_Celeg_TT	31183730	2	0.027718
(383,383)(31183731,31183731)(31183731,31183732)	3_Celeg_TT	31183731	2	0.023909
(384,384)(31183732,31183732)(31183732,31183733)	3_Celeg_TT	31183732	2	0.026669
(385,385)(31183733,31183733)(31183733,31183734)	3_Celeg_TT	31183733	2	0.021259
(386,386)(31183734,31183734)(31183734,31183735)	3_Celeg_TT	31183734	2	0.022462
(387,387)(31183735,31183735)(31183735,31183736)	3_Celeg_TT	31183735	2	0.021035
(388,388)(31183736,31183736)(31183736,31183737)	3_Celeg_TT	31183736	2	0.021818
(389,389)(31183737,31183737)(31183737,31183738)	3_Celeg_TT	31183737	2	0.023184
(390,390)(31183738,31183738)(31183738,31183739)	3_Celeg_TT	31183738	2	0.022876
(391,391)(31183739,31183739)(31183739,31183740)	3_Celeg_TT	31183739	2	0.021422
(392,392)(31183740,31183740)(31183740,31183741)	3_Celeg_TT	31183740	2	0.021695
(393,393)(31183741,31183741)(31183741,31183742)	3_Celeg_TT	31183741	2	0.020062
(394,394)(31183742,31183742)(31183742,31183743)	3_Celeg_TT	31183742	2	0.041848
(395,395)(31183743,31183743)(31183743,31183744)	3_Celeg_TT	31183743	2	0.025330
(396,396)(31183744,31183744)(31183744,31183745)	3_Celeg_TT	31183744	2	0.022789
(397,397)(31183745,31183745)(31183745,31183746)	3_Celeg_TT	31183745	2	0.022824
(398,398)(31183746,31183746)(31183746,31183747)	3_Celeg_TT	31183746	2	0.023393
(399,399)(31183747,31183747)(31183747,31183748)	3_Celeg_TT	31183747	2	0.022531
(400,400)(31183748,31183748)(31183748,31183749)	3_Celeg_TT	31183748	2	0.022105
(401,401)(31183749,31183749)(31183749,31183750)	3_Celeg_TT	31183749	2	0.024171
(402,402)(31183750,31183750)(31183750,31183751)	3_Celeg_TT	31183750	2	0.022222
(403,403)(31183751,31183751)(31183751,31183752)	3_Celeg_TT	31183751	2	0.021248
(404,404)(31183752,31183752)(31183752,31183753)	3_Celeg_TT	31183752	2	0.026385
(405,405)(31183753,31183753)(31183753,31183754)	3_Celeg_TT	31183753	2	0.026986
(406,406)(31183754,31183754)(31183754,31183755)	3_Celeg_TT	31183754	2	0.020750
(407,407)(31183755,31183755)(31183755,31183756)	3_Celeg_TT	31183755	2	0.023097
(408,408)(31183756,31183756)(31183756,31183757)	3_Celeg_TT	31183756	2	0.022208
(409,409)(31183757,31183757)(31183757,31183758)	3_Celeg_TT	31183757	2	0.022138
(410,410)(31183758,31183758)(31183758,31183759)	3_Celeg_TT	31183758	2	0.022119
(411,411)(31183759,31183759)(31183759,31183760)	3_Celeg_TT	31183759	2	0.020222
(412,412)(31183760,31183760)(31183760,31183761)	3_Celeg_TT	31183760	2	0.023697
(413,413)(31183761,31183761)(31183761,31183762)	3_Celeg_TT	31183761	2	0.020194
(414,414)(31183762,31183762)(31183762,31183763)	3_Celeg_TT	31183762	2	0.020416
(415,415)(31183763,31183763)(31183763,31183764)	3_Celeg_TT	31183763	2	0.020507
(416,416)(31183764,31183764)(31183764,31183765)	3_Celeg_TT	31183764	2	0.023301
(417,417)(31183765,31183765)(31183765,31183766)	3_Celeg_TT	31183765	2	0.022982
(418,418)(31183766,31183766)(31183766,31183767)	3_Celeg_TT	31183766	2	0.024275
(419,419)(31183767,31183767)(31183767,31183768)	3_Celeg_TT	31183767	2	0.022846
(420,420)(31183768,31183768)(31183768,31183769)	3_Celeg_TT	31183768	2	0.024341
(421,421)(31183769,31183769)(31183769,31183770)	3_Celeg_TT	31183769	2	0.024192
(422,422)(31183770,31183770)(31183770,31183771)	3_Celeg_TT	31183770	2	0.023079
(423,423)(31183771,31183771)(31183771,31183772)	3_Celeg_TT	31183771	2	0.022225
(424,424)(31183772,31183772)(31183772,31183773)	3_Celeg_TT	31183772	2	0.022985
(425,425)(31183773,31183773)(31183773,31183774)	3_Celeg_TT	31183773	2	0.020829
(426,426)(31183774,31183774)(31183774,31183775)	3_Celeg_TT	31183774	2	0.022207
(427,427)(31183775,31183775)(31183775,31183776)	3_Celeg_TT	31183775	2	0.024005
(428,428)(31183776,31183776)(31183776,31183777)	3_Celeg_TT	31183776	2	0.025153
(429,429)(31183777,31183777)(31183777,31183778)	3_Celeg_TT	31183777	2	0.023741
(430,430)(31183778,31183778)(31183778,31183779)	3_Celeg_TT	31183778	2	0.023484
(431,431)(31183779,31183779)(31183779,31183780)	3_Celeg_TT	31183779	2	0.025050
(432,432)(31183780,31183780)(31183780,31183781)	3_Celeg_TT	31183780	2	0.028241
(433,433)(31183781,31183781)(31183781,31183782)	3_Celeg_TT	31183781	2	0.026582
(434,434)(31183782,31183782)(31183782,31183783)	3_Celeg_TT	31183782	2	0.026509
(435,435)(31183783,31183783)(31183783,31183784)	3_Celeg_TT	31183783	2	0.022639
(436,436)(31183784,31183784)(31183784,31183785)	3_Celeg_TT	31183784	2	0.023674
(437,437)(31183785,31183785)(31183785,31183786)	3_Celeg_TT	31183785	2	0.028561
(438,438)(31183786,31183786)(31183786,31183787)	3_Celeg_TT	31183786	2	0.024100
(439,439)(31183787,31183787)(31183787,31183788)	3_Celeg_TT	31183787	2	0.023621
(440,440)(31183788,31183788)(31183788,31183789)	3_Celeg_TT	31183788	2	0.027701
(441,441)(31183789,31183789)(31183789,31183790)	3_Celeg_TT	31183789	2	0.026212
(442,442)(31183790,31183790)(31183790,31183791)	3_Celeg_TT	31183790	2	0.023614
(443,443)(31183791,31183791)(31183791,31183792)	3_Celeg_TT	31183791	2	0.031265
(444,444)(31183792,31183792)(31183792,31183793)	3_Celeg_TT	31183792	2	0.023705
(445,445)(31183793,31183793)(31183793,31183794)	3_Celeg_TT	31183793	2	0.026541
(446,446)(31183794,31183794)(31183794,31183795)	3_Celeg_TT	31183794	2	0.022764
(447,447)(31183795,31183795)(31183795,31183796)	3_Celeg_TT	31183795	2	0.025107
(448,448)(31183796,31183796)(31183796,31183797)	3_Celeg_TT	31183796	2	0.025953
(449,449)(31183797,31183797)(31183797,31183798)	3_Celeg_TT	31183797	2	0.026004
(450,450)(31183798,31183798)(31183798,31183799)	3_Celeg_TT	31183798	2	0.027505
(451,451)(31183799,31183799)(31183799,31183800)	3_Celeg_TT	31183799	2	0.023839
(452,452)(31183800,31183800)(31183800,31183801)	3_Celeg_TT	31183800	2	0.024838
(453,453)(31183801,31183801)(31183801,31183802)	3_Celeg_TT	31183801	2	0.022523
(454,454)(31183802,31183802)(31183802,31183803)	3_Celeg_TT	31183802	2	0.022800
(455,455)(31183803,31183803)(31183803,31183804)	3_Celeg_TT	31183803	2	0.023708
(456,456)(31183804,31183804)(31183804,31183805)	3_Celeg_TT	31183804	2	0.024554
(457,457)(31183805,31183805)(31183805,31183806)	3_Celeg_TT	31183805	2	0.022864
(458,458)(31183806,31183806)(31183806,31183807)	3_Celeg_TT	31183806	2	0.025362
(459,459)(31183807,31183807)(31183807,31183808)	3_Celeg_TT	31183807	2	0.032091
(460,460)(31183808,31183808)(31183808,31183809)	3_Celeg_TT	31183808	2	0.033985
(461,461)(31183809,31183809)(31183809,31183810)	3_Celeg_TT	31183809	2	0.036415
(462,462)(31183810,31183810)(31183810,31183811)	3_Celeg_TT	31183810	2	0.034318
(463,463)(31183811,31183811)(31183811,31183812)	3_Celeg_TT	31183811	2	0.036464
(464,464)(31183812,31183812)(31183812,31183813)	3_Celeg_TT	31183812	2	0.032197
(465,465)(31183813,31183813)(31183813,31183814)	3_Celeg_TT	31183813	2	0.036376
(466,466)(31183814,31183814)(31183814,31183815)	3_Celeg_TT	31183814	2	0.032196
(467,467)(31183815,31183815)(31183815,31183816)	3_Celeg_TT	31183815	2	0.082273
(468,468)(31183816,31183816)(31183816,31183817)	3_Celeg_TT	31183816	2	0.082845
(469,469)(31183819,31183819)(31183819,31183820)	3_Celeg_TT	31183819	2	0.082258
(470,470)(31183820,31183820)(31183820,31183821)	3_Celeg_TT	31183820	2	0.082431
(471,471)(31183821,31183821)(31183821,31183822)	3_Celeg_TT	31183821	2	0.033444
(472,472)(31183822,31183822)(31183822,31183823)	3_Celeg_TT	31183822	2	0.033569
(473,473)(31183823,31183823)(31183823,31183824)	3_Celeg_TT	31183823	2	0.033201
(474,474)(31183824,31183824)(31183824,31183825)	3_Celeg_TT	31183824	2	0.034742
(475,475)(31183825,31183825)(31183825,31183826)	3_Celeg_TT	31183825	2	0.035537
(476,476)(31183826,31183826)(31183826,31183827)	3_Celeg_TT	31183826	2	0.033577
(477,477)(31183827,31183827)(31183827,31183828)	3_Celeg_TT	31183827	2	0.033511
(478,478)(31183828,31183828)(31183828,31183829)	3_Celeg_TT	31183828	2	0.035360
(479,479)(31183829,31183829)(31183829,31183830)	3_Celeg_TT	31183829	2	0.035558
(480,480)(31183830,31183830)(31183830,31183831)	3_Celeg_TT	31183830	2	0.078283
(481,481)(31183832,31183832)(31183832,31183833)	3_Celeg_TT	31183832	2	0.040592
(482,482)(31183833,31183833)(31183833,31183834)	3_Celeg_TT	31183833	2	0.033373
(483,483)(31183834,31183834)(31183834,31183835)	3_Celeg_TT	31183834	2	0.040170
(484,484)(31183835,31183835)(31183835,31183836)	3_Celeg_TT	31183835	2	0.040140
(485,485)(31183836,31183836)(31183836,31183837)	3_Celeg_TT	31183836	2	0.033024
(486,486)(31183837,31183837)(31183837,31183838)	3_Celeg_TT	31183837	2	0.039810
(487,487)(31183838,31183838)(31183838,31183839)	3_Celeg_TT	31183838	2	0.032606
(488,488)(31183839,31183839)(31183839,31183840)	3_Celeg_TT	31183839	2	0.036685
(489,489)(31183840,31183840)(31183840,31183841)	3_Celeg_TT	31183840	2	0.034483
(490,490)(31183841,31183841)(31183841,31183842)	3_Celeg_TT	31183841	2	0.031894
(491,491)(31183842,31183842)(31183842,31183843)	3_Celeg_TT	31183842	2	0.036682
(492,492)(31183843,31183843)(31183843,31183844)	3_Celeg_TT	31183843	2	0.032273
(493,493)(31183851,31183851)(31183851,31183852)	3_Celeg_TT	31183851	2	0.030858
(494,494)(31183852,31183852)(31183852,31183853)	3_Celeg_TT	31183852	2	0.030951
(495,495)(31183853,31183853)(31183853,31183854)	3_Celeg_TT	31183853	2	0.030242
(496,496)(31183854,31183854)(31183854,31183855)	3_Celeg_TT	31183854	2	0.029390
(497,497)(31183855,31183855)(31183855,31183856)	3_Celeg_TT	31183855	2	0.029313
(498,498)(31183856,31183856)(31183856,31183857)	3_Celeg_TT	31183856	2	0.029401
(499,499)(31183857,31183857)(31183857,31183858)	3_Celeg_TT	31183857	2	0.031290
(500,500)(31183858,31183858)(31183858,31183859)	3_Celeg_TT	31183858	2	0.026343
(501,501)(31183859,31183859)(31183859,31183860)	3_Celeg_TT	31183859	2	0.027907
(502,502)(31183860,31183860)(31183860,31183861)	3_Celeg_TT	31183860	2	0.026852
(503,503)(31183861,31183861)(31183861,31183862)	3_Celeg_TT	31183861	2	0.029847
(504,504)(31183862,31183862)(31183862,31183863)	3_Celeg_TT	31183862	2	0.026321
(505,505)(31183863,31183863)(31183863,31183864)	3_Celeg_TT	31183863	2	0.027033
(506,506)(31183864,31183864)(31183864,31183865)	3_Celeg_TT	31183864	2	0.027649
(507,507)(31183865,31183865)(31183865,31183866)	3_Celeg_TT	31183865	2	0.024755
(508,508)(31183866,31183866)(31183866,31183867)	3_Celeg_TT	31183866	2	0.024639
(509,509)(31183867,31183867)(31183867,31183868)	3_Celeg_TT	31183867	2	0.029022
(510,510)(31183868,31183868)(31183868,31183869)	3_Celeg_TT	31183868	2	0.011772
(511,511)(31183869,31183869)(31183869,31183870)	3_Celeg_TT	31183869	2	0.028271
(512,512)(31183870,31183870)(31183870,31183871)	3_Celeg_TT	31183870	2	0.024017
(513,513)(31183871,31183871)(31183871,31183872)	3_Celeg_TT	31183871	2	0.026836
(514,514)(31183872,31183872)(31183872,31183873)	3_Celeg_TT	31183872	2	0.024657
(515,515)(31183873,31183873)(31183873,31183874)	3_Celeg_TT	31183873	2	0.027724
(516,516)(31183874,31183874)(31183874,31183875)	3_Celeg_TT	31183874	2	0.026875
(517,517)(31183875,31183875)(31183875,31183876)	3_Celeg_TT	31183875	2	0.027095
(518,518)(31183876,31183876)(31183876,31183877)	3_Celeg_TT	31183876	2	0.027182
(519,519)(31183877,31183877)(31183877,31183878)	3_Celeg_TT	31183877	2	0.027587
(520,520)(31183878,31183878)(31183878,31183879)	3_Celeg_TT	31183878	2	0.024152
(521,521)(31183879,31183879)(31183879,31183880)	3_Celeg_TT	31183879	2	0.024405
(522,522)(31183880,31183880)(31183880,31183881)	3_Celeg_TT	31183880	2	0.024432
(523,523)(31183881,31183881)(31183881,31183882)	3_Celeg_TT	31183881	2	0.019621
(524,524)(31183882,31183882)(31183882,31183883)	3_Celeg_TT	31183882	2	0.024959
(525,525)(31183883,31183883)(31183883,31183884)	3_Celeg_TT	31183883	2	0.025030
(526,526)(31183884,31183884)(31183884,31183885)	3_Celeg_TT	31183884	2	0.020018
(527,527)(31183885,31183885)(31183885,31183886)	3_Celeg_TT	31183885	2	0.022619
(528,528)(31183886,31183886)(31183886,31183887)	3_Celeg_TT	31183886	2	0.023114
(529,529)(31183887,31183887)(31183887,31183888)	3_Celeg_TT	31183887	2	0.022879
(530,530)(31183888,31183888)(31183888,31183889)	3_Celeg_TT	31183888	2	0.021918
(531,531)(31183889,31183889)(31183889,31183890)	3_Celeg_TT	31183889	2	0.028707
(532,532)(31183890,31183890)(31183890,31183891)	3_Celeg_TT	31183890	2	0.025855
(533,533)(31183891,31183891)(31183891,31183892)	3_Celeg_TT	31183891	2	0.027072
(534,534)(31183892,31183892)(31183892,31183893)	3_Celeg_TT	31183892	2	0.024307
(535,535)(31183893,31183893)(31183893,31183894)	3_Celeg_TT	31183893	2	0.024309
(536,536)(31183894,31183894)(31183894,31183895)	3_Celeg_TT	31183894	2	0.023149
(537,537)(31183895,31183895)(31183895,31183896)	3_Celeg_TT	31183895	2	0.023654
(538,538)(31183896,31183896)(31183896,31183897)	3_Celeg_TT	31183896	2	0.026097
(539,539)(31183897,31183897)(31183897,31183898)	3_Celeg_TT	31183897	2	0.023950
(540,540)(31183898,31183898)(31183898,31183899)	3_Celeg_TT	31183898	2	0.024022
(541,541)(31183899,31183899)(31183899,31183900)	3_Celeg_TT	31183899	2	0.027109
(542,542)(31183900,31183900)(31183900,31183901)	3_Celeg_TT	31183900	2	0.024343
(543,543)(31183901,31183901)(31183901,31183902)	3_Celeg_TT	31183901	2	0.024360
(544,544)(31183902,31183902)(31183902,31183903)	3_Celeg_TT	31183902	2	0.024360
(545,545)(31183903,31183903)(31183903,31183904)	3_Celeg_TT	31183903	2	0.026784
(546,546)(31183904,31183904)(31183904,31183905)	3_Celeg_TT	31183904	2	0.024360
(547,547)(31183905,31183905)(31183905,31183906)	3_Celeg_TT	31183905	2	0.023981
(548,548)(31183906,31183906)(31183906,31183907)	3_Celeg_TT	31183906	2	0.024355
(549,549)(31183907,31183907)(31183907,31183908)	3_Celeg_TT	31183907	2	0.024116
(550,550)(31183908,31183908)(31183908,31183909)	3_Celeg_TT	31183908	2	0.023869
(551,551)(31183909,31183909)(31183909,31183910)	3_Celeg_TT	31183909	2	0.023821
(552,552)(31183910,31183910)(31183910,31183911)	3_Celeg_TT	31183910	2	0.023878
(553,553)(31183911,31183911)(31183911,31183912)	3_Celeg_TT	31183911	2	0.026119
(554,554)(31183912,31183912)(31183912,31183913)	3_Celeg_TT	31183912	2	0.023531
(555,555)(31183913,31183913)(31183913,31183914)	3_Celeg_TT	31183913	2	0.025059
(556,556)(31183914,31183914)(31183914,31183915)	3_Celeg_TT	31183914	2	0.024749
(557,557)(31183915,31183915)(31183915,31183916)	3_Celeg_TT	31183915	2	0.025027
(558,558)(31183916,31183916)(31183916,31183917)	3_Celeg_TT	31183916	2	0.028257
(559,559)(31183917,31183917)(31183917,31183918)	3_Celeg_TT	31183917	2	0.026034
(560,560)(31183918,31183918)(31183918,31183919)	3_Celeg_TT	31183918	2	0.025955
(561,561)(31183919,31183919)(31183919,31183920)	3_Celeg_TT	31183919	2	0.026419
(562,562)(31183920,31183920)(31183920,31183921)	3_Celeg_TT	31183920	2	0.026030
(563,563)(31183921,31183921)(31183921,31183922)	3_Celeg_TT	31183921	2	0.025483
(564,564)(31183922,31183922)(31183922,31183923)	3_Celeg_TT	31183922	2	0.025407
(565,565)(31183923,31183923)(31183923,31183924)	3_Celeg_TT	31183923	2	0.025695
(566,566)(31183924,31183924)(31183924,31183925)	3_Celeg_TT	31183924	2	0.025471
(567,567)(31183925,31183925)(31183925,31183926)	3_Celeg_TT	31183925	2	0.025704
(568,568)(31183926,31183926)(31183926,31183927)	3_Celeg_TT	31183926	2	0.026190
(569,569)(31183927,31183927)(31183927,31183928)	3_Celeg_TT	31183927	2	0.026888
(570,570)(31183928,31183928)(31183928,31183929)	3_Celeg_TT	31183928	2	0.026331
(571,571)(31183929,31183929)(31183929,31183930)	3_Celeg_TT	31183929	2	0.025741
(572,572)(31183930,31183930)(31183930,31183931)	3_Celeg_TT	31183930	2	0.025940
(573,573)(31183931,31183931)(31183931,31183932)	3_Celeg_TT	31183931	2	0.025966
